1002,宜蘭縣,15003,黑(魚或),96,8419.488
1002,宜蘭縣,15003,黑(魚或),97,14659.947
1002,宜蘭縣,15003,黑(魚或),98,30364.2424
1002,宜蘭縣,15003,黑(魚或),99,16445.424
1002,宜蘭縣,15003,黑(魚或),100,12463.115
1002,宜蘭縣,15003,黑(魚或),101,14645.67
1002,宜蘭縣,15003,黑(魚或),102,20229.62197
1002,宜蘭縣,15003,黑(魚或),103,24946.09999
1002,宜蘭縣,15003,黑(魚或),104,24249.75373
1002,宜蘭縣,15003,黑(魚或),105,15782.4864
1002,宜蘭縣,15003,黑(魚或),106,16311.904
1002,宜蘭縣,15004,白姑魚,92,2482.052
1002,宜蘭縣,15004,白姑魚,93,1693.31
1002,宜蘭縣,15004,白姑魚,94,1014.246
1002,宜蘭縣,15004,白姑魚,95,1153.536
1002,宜蘭縣,15004,白姑魚,96,1111.774
1002,宜蘭縣,15004,白姑魚,97,2357.25
1002,宜蘭縣,15004,白姑魚,98,6840.832
1002,宜蘭縣,15004,白姑魚,99,1933.701
1002,宜蘭縣,15004,白姑魚,100,881.541
1002,宜蘭縣,15004,白姑魚,101,812.088
1002,宜蘭縣,15004,白姑魚,102,673.64
1002,宜蘭縣,15004,白姑魚,103,1370.616
1002,宜蘭縣,15004,白姑魚,104,1807.83
1002,宜蘭縣,15004,白姑魚,105,540.411
1002,宜蘭縣,15004,白姑魚,106,424.29
1002,宜蘭縣,15005,鮸魚,94,100.5
1002,宜蘭縣,15005,鮸魚,101,711.93
1002,宜蘭縣,15005,鮸魚,102,315.63999
1002,宜蘭縣,15005,鮸魚,103,1560.45
1002,宜蘭縣,15005,鮸魚,104,1356.565
1002,宜蘭縣,15005,鮸魚,105,17426.852
1002,宜蘭縣,15099,其他石首魚,98,16353.92534
1002,宜蘭縣,16001,金線魚,95,5.52
1002,宜蘭縣,16001,金線魚,99,23.65
1002,宜蘭縣,16001,金線魚,101,0.88
1002,宜蘭縣,16001,金線魚,102,0.51
1002,宜蘭縣,16001,金線魚,104,2.45
1002,宜蘭縣,16001,金線魚,105,3.12
1002,宜蘭縣,16002,赤尾冬,103,67.548
1002,宜蘭縣,16002,赤尾冬,104,382.381
1002,宜蘭縣,16002,赤尾冬,105,148.144
1002,宜蘭縣,17001,馬頭魚,92,2982
1002,宜蘭縣,17001,馬頭魚,93,1215
1002,宜蘭縣,17001,馬頭魚,94,2361.87
1002,宜蘭縣,17001,馬頭魚,95,992.94
1002,宜蘭縣,17001,馬頭魚,96,3523.476
1002,宜蘭縣,17001,馬頭魚,97,873.5468
1002,宜蘭縣,17001,馬頭魚,98,19347.28075
1002,宜蘭縣,17001,馬頭魚,99,900.32
1002,宜蘭縣,17001,馬頭魚,100,360.06
1002,宜蘭縣,17001,馬頭魚,101,559.825
1002,宜蘭縣,17001,馬頭魚,102,1556.862
1002,宜蘭縣,17001,馬頭魚,103,760.264
1002,宜蘭縣,17001,馬頭魚,104,1356.684
1002,宜蘭縣,17001,馬頭魚,105,3212.065
1002,宜蘭縣,17001,馬頭魚,106,739.076
1002,宜蘭縣,18001,龍占魚科,101,353.727
1002,宜蘭縣,18001,龍占魚科,102,152.24576
1002,宜蘭縣,18001,龍占魚科,103,85.45
1002,宜蘭縣,18001,龍占魚科,104,117.18
1002,宜蘭縣,18001,龍占魚科,105,205.516
1002,宜蘭縣,19001,星點笛鯛,103,58.9
1002,宜蘭縣,19001,星點笛鯛,104,0.972
1002,宜蘭縣,19001,星點笛鯛,105,0.906
1002,宜蘭縣,19002,赤鰭笛鯛,101,56.55998
1002,宜蘭縣,19002,赤鰭笛鯛,103,244.67999
1002,宜蘭縣,19002,赤鰭笛鯛,104,406.8
1002,宜蘭縣,19002,赤鰭笛鯛,105,420.56
1002,宜蘭縣,19002,赤鰭笛鯛,106,522
1002,宜蘭縣,19003,銀紋笛鯛,98,131.436
1002,宜蘭縣,19003,銀紋笛鯛,100,291.06
1002,宜蘭縣,19003,銀紋笛鯛,103,201.56
1002,宜蘭縣,19003,銀紋笛鯛,104,101.592
1002,宜蘭縣,19003,銀紋笛鯛,105,47.16
1002,宜蘭縣,1900X,笛鯛類,99,1099
1002,宜蘭縣,1900X,笛鯛類,101,261.39
1002,宜蘭縣,1900X,笛鯛類,102,94.97
1002,宜蘭縣,19099,其他笛鯛,103,1.65
1002,宜蘭縣,19099,其他笛鯛,105,41.494
1002,宜蘭縣,21000,鬚鯛科,94,115.02
1002,宜蘭縣,21000,鬚鯛科,95,1949.492
1002,宜蘭縣,21000,鬚鯛科,96,1363.785
1002,宜蘭縣,21000,鬚鯛科,97,3254.361
1002,宜蘭縣,21000,鬚鯛科,98,14716.309
1002,宜蘭縣,21000,鬚鯛科,99,1801.488
1002,宜蘭縣,21000,鬚鯛科,100,1446.648
1002,宜蘭縣,21000,鬚鯛科,101,1007.433
1002,宜蘭縣,21000,鬚鯛科,102,837.018
1002,宜蘭縣,21000,鬚鯛科,103,633.84
1002,宜蘭縣,21000,鬚鯛科,104,465.4
1002,宜蘭縣,21000,鬚鯛科,105,430.0595
1002,宜蘭縣,21000,鬚鯛科,106,504.723
1002,宜蘭縣,22000,鸚哥魚科,95,0.3
1002,宜蘭縣,22000,鸚哥魚科,104,0.46
1002,宜蘭縣,22000,鸚哥魚科,105,0.17
1002,宜蘭縣,23001,大棘大眼鯛,92,4147.028
1002,宜蘭縣,23001,大棘大眼鯛,93,2955.365
1002,宜蘭縣,23001,大棘大眼鯛,94,5952.254
1002,宜蘭縣,23001,大棘大眼鯛,95,30685.052
1002,宜蘭縣,23001,大棘大眼鯛,96,21112
1002,宜蘭縣,23001,大棘大眼鯛,97,20108.3704
1002,宜蘭縣,23001,大棘大眼鯛,98,58468.6762
1002,宜蘭縣,23001,大棘大眼鯛,99,13319.269
1002,宜蘭縣,23001,大棘大眼鯛,100,9389.376
1002,宜蘭縣,23001,大棘大眼鯛,101,7941.841
1002,宜蘭縣,23001,大棘大眼鯛,102,20765.8942
1002,宜蘭縣,23001,大棘大眼鯛,103,49655.91196
1002,宜蘭縣,23001,大棘大眼鯛,104,16309.8148
1002,宜蘭縣,23001,大棘大眼鯛,105,9640.106
1002,宜蘭縣,23001,大棘大眼鯛,106,5808.24
1002,宜蘭縣,26001,瑪拉巴石斑,103,312.069
1002,宜蘭縣,26001,瑪拉巴石斑,104,20088.135
1002,宜蘭縣,26001,瑪拉巴石斑,105,30173.098
1002,宜蘭縣,26001,瑪拉巴石斑,106,17582.942
1002,宜蘭縣,26002,點帶石斑,103,7986.55
1002,宜蘭縣,26003,鞍帶石斑魚,103,11615.517
1002,宜蘭縣,26003,鞍帶石斑魚,104,61270.665
1002,宜蘭縣,26003,鞍帶石斑魚,105,12772.394
1002,宜蘭縣,26003,鞍帶石斑魚,106,26352.034
1002,宜蘭縣,26004,棕點石斑魚,103,135.072
1002,宜蘭縣,26004,棕點石斑魚,104,1586.942
1002,宜蘭縣,26004,棕點石斑魚,106,9553.956
1002,宜蘭縣,26005,藍身大斑石斑,105,0.55
1002,宜蘭縣,26006,花斑刺鰓鮨,104,2.367
1002,宜蘭縣,2600X,鱠,92,4652.235
1002,宜蘭縣,2600X,鱠,93,4760
1002,宜蘭縣,2600X,鱠,94,3979.02
1002,宜蘭縣,2600X,鱠,95,9563.665
1002,宜蘭縣,2600X,鱠,96,3679.18
1002,宜蘭縣,2600X,鱠,97,1528.4
1002,宜蘭縣,2600X,鱠,98,28092.948
1002,宜蘭縣,2600X,鱠,99,11501.104
1002,宜蘭縣,2600X,鱠,100,18374.665
1002,宜蘭縣,2600X,鱠,101,72771.1724
1002,宜蘭縣,2600X,鱠,102,43219.804
1002,宜蘭縣,26099,其他石斑,103,5878.854
1002,宜蘭縣,26099,其他石斑,104,30322.5736
1002,宜蘭縣,26099,其他石斑,105,38430.7538
1002,宜蘭縣,26099,其他石斑,106,19066.36
1002,宜蘭縣,27001,金錢魚,104,1.743
1002,宜蘭縣,27001,金錢魚,105,0.112
1002,宜蘭縣,28000,刺尾鯛科,104,4.2
1002,宜蘭縣,28000,刺尾鯛科,105,2.79
1002,宜蘭縣,29000,合齒魚科,92,526.5
1002,宜蘭縣,29000,合齒魚科,93,663
1002,宜蘭縣,29000,合齒魚科,94,921.36
1002,宜蘭縣,29000,合齒魚科,95,678.624
1002,宜蘭縣,29000,合齒魚科,96,526.77
1002,宜蘭縣,29000,合齒魚科,97,971.55
1002,宜蘭縣,29000,合齒魚科,98,6550.272
1002,宜蘭縣,29000,合齒魚科,99,896.25
1002,宜蘭縣,29000,合齒魚科,100,1331.82
1002,宜蘭縣,29000,合齒魚科,101,735.96
1002,宜蘭縣,29000,合齒魚科,102,673.498
1002,宜蘭縣,29000,合齒魚科,103,852.943
1002,宜蘭縣,29000,合齒魚科,104,427.867
1002,宜蘭縣,29000,合齒魚科,105,295.26
1002,宜蘭縣,29000,合齒魚科,106,323.556
1002,宜蘭縣,30000,鯙科,92,92466.7396
1002,宜蘭縣,30000,鯙科,93,66976.08
1002,宜蘭縣,30000,鯙科,94,95131.824
1002,宜蘭縣,30000,鯙科,95,36082.704
1002,宜蘭縣,30000,鯙科,96,81904.069
1002,宜蘭縣,30000,鯙科,97,17415.36
1002,宜蘭縣,30000,鯙科,98,19851.5122
1002,宜蘭縣,30000,鯙科,99,6516.294
1002,宜蘭縣,30000,鯙科,100,8057.418
1002,宜蘭縣,30000,鯙科,101,6350.12416
1002,宜蘭縣,30000,鯙科,102,12147.532
1002,宜蘭縣,30000,鯙科,103,17148.173
1002,宜蘭縣,30000,鯙科,104,13175.4345
1002,宜蘭縣,30000,鯙科,105,7410.641
1002,宜蘭縣,30000,鯙科,106,5300.166
1002,宜蘭縣,33001,斑海鯰,92,48
1002,宜蘭縣,33001,斑海鯰,93,324.805
1002,宜蘭縣,33001,斑海鯰,94,3.465
1002,宜蘭縣,33001,斑海鯰,95,708.32
1002,宜蘭縣,33001,斑海鯰,96,23.577
1002,宜蘭縣,33001,斑海鯰,97,107.73
1002,宜蘭縣,33001,斑海鯰,98,9553.752
1002,宜蘭縣,33001,斑海鯰,99,100.394
1002,宜蘭縣,33001,斑海鯰,100,250.932
1002,宜蘭縣,33001,斑海鯰,101,8641.815
1002,宜蘭縣,33001,斑海鯰,102,175.711
1002,宜蘭縣,33001,斑海鯰,103,265.425
1002,宜蘭縣,33001,斑海鯰,104,151.585
1002,宜蘭縣,33001,斑海鯰,105,167.482
1002,宜蘭縣,33001,斑海鯰,106,105.192
1002,宜蘭縣,34001,海鱺,101,548.83646
1002,宜蘭縣,34001,海鱺,102,1844.91894
1002,宜蘭縣,34001,海鱺,103,2857.84
1002,宜蘭縣,34001,海鱺,104,1809.39
1002,宜蘭縣,34001,海鱺,105,1076.199
1002,宜蘭縣,35001,眼眶魚,92,1842.155
1002,宜蘭縣,35001,眼眶魚,97,217.26
1002,宜蘭縣,35001,眼眶魚,98,20.15352
1002,宜蘭縣,35001,眼眶魚,99,1667.136
1002,宜蘭縣,35001,眼眶魚,100,585.273
1002,宜蘭縣,35001,眼眶魚,101,1176.3276
1002,宜蘭縣,35001,眼眶魚,102,2253.28167
1002,宜蘭縣,35001,眼眶魚,103,2642.08343
1002,宜蘭縣,35001,眼眶魚,104,574.7679
1002,宜蘭縣,35001,眼眶魚,105,988.52754
1002,宜蘭縣,36006,杜氏鰤,95,576
1002,宜蘭縣,36006,杜氏鰤,97,730.296
1002,宜蘭縣,36006,杜氏鰤,101,16922.412
1002,宜蘭縣,36006,杜氏鰤,102,22902.55364
1002,宜蘭縣,36006,杜氏鰤,103,24776.77699
1002,宜蘭縣,36006,杜氏鰤,104,19601.66
1002,宜蘭縣,36006,杜氏鰤,105,9815.5356
1002,宜蘭縣,36009,烏鯧,103,501.685
1002,宜蘭縣,36009,烏鯧,104,870.458
1002,宜蘭縣,36009,烏鯧,105,774.1248
1002,宜蘭縣,37001,鯔,92,357.048
1002,宜蘭縣,37001,鯔,93,7
1002,宜蘭縣,37001,鯔,94,0
1002,宜蘭縣,37001,鯔,95,425.744
1002,宜蘭縣,37001,鯔,96,639.879
1002,宜蘭縣,37001,鯔,97,1530.085
1002,宜蘭縣,37001,鯔,98,275.088
1002,宜蘭縣,37001,鯔,99,229.95
1002,宜蘭縣,37001,鯔,100,20562.843
1002,宜蘭縣,37001,鯔,101,17823.0865
1002,宜蘭縣,37001,鯔,102,155.08
1002,宜蘭縣,37001,鯔,103,3010.59
1002,宜蘭縣,37001,鯔,104,8754.362
1002,宜蘭縣,37001,鯔,105,39756.642
1002,宜蘭縣,37001,鯔,106,17442.66
1002,宜蘭縣,38001,銀鯧,92,2375
1002,宜蘭縣,38001,銀鯧,93,1376
1002,宜蘭縣,38001,銀鯧,94,5635.232
1002,宜蘭縣,38001,銀鯧,95,3553.86
1002,宜蘭縣,38001,銀鯧,96,4238.9
1002,宜蘭縣,38001,銀鯧,97,7363.505
1002,宜蘭縣,38001,銀鯧,98,18376.357
1002,宜蘭縣,38001,銀鯧,99,4245.024
1002,宜蘭縣,38001,銀鯧,100,610.364
1002,宜蘭縣,38001,銀鯧,101,3287.462
1002,宜蘭縣,38001,銀鯧,102,246.20955
1002,宜蘭縣,38001,銀鯧,103,829.085
1002,宜蘭縣,38001,銀鯧,104,849.369
1002,宜蘭縣,38001,銀鯧,105,1604.8841
1002,宜蘭縣,38001,銀鯧,106,1653.012
1002,宜蘭縣,38002,鐮鯧,92,1330
1002,宜蘭縣,38002,鐮鯧,93,378
1002,宜蘭縣,38002,鐮鯧,94,1202.565
1002,宜蘭縣,38002,鐮鯧,95,1408.704
1002,宜蘭縣,38002,鐮鯧,96,2335.323
1002,宜蘭縣,38002,鐮鯧,97,1515.355
1002,宜蘭縣,38002,鐮鯧,98,10461.756
1002,宜蘭縣,38002,鐮鯧,99,133.927
1002,宜蘭縣,38002,鐮鯧,100,10.965
1002,宜蘭縣,38002,鐮鯧,101,75.385
1002,宜蘭縣,38002,鐮鯧,102,478.119
1002,宜蘭縣,38002,鐮鯧,103,1218.78
1002,宜蘭縣,38002,鐮鯧,104,2041.59
1002,宜蘭縣,38002,鐮鯧,105,2626.2292
1002,宜蘭縣,38002,鐮鯧,106,539.922
1002,宜蘭縣,38099,其他鯧,101,129.164
1002,宜蘭縣,38099,其他鯧,102,224.9
1002,宜蘭縣,38099,其他鯧,103,50.55
1002,宜蘭縣,38099,其他鯧,104,40.308
1002,宜蘭縣,38099,其他鯧,105,55.935
1002,宜蘭縣,39001,刺鯧,92,3835
1002,宜蘭縣,39001,刺鯧,93,3876
1002,宜蘭縣,39001,刺鯧,94,5720.11
1002,宜蘭縣,39001,刺鯧,95,6497.3
1002,宜蘭縣,39001,刺鯧,96,8758.992
1002,宜蘭縣,39001,刺鯧,97,16848.734
1002,宜蘭縣,39001,刺鯧,98,18941.835
1002,宜蘭縣,39001,刺鯧,99,14963.2668
1002,宜蘭縣,39001,刺鯧,100,9458.635
1002,宜蘭縣,39001,刺鯧,101,6374.13
1002,宜蘭縣,39001,刺鯧,102,9768.525
1002,宜蘭縣,39001,刺鯧,103,17655.39202
1002,宜蘭縣,39001,刺鯧,104,13393.367
1002,宜蘭縣,39001,刺鯧,105,7418.9885
1002,宜蘭縣,39001,刺鯧,106,7833.672
1002,宜蘭縣,41000,飛魚科,92,304.5
1002,宜蘭縣,41000,飛魚科,93,230
1002,宜蘭縣,41000,飛魚科,94,211.584
1002,宜蘭縣,41000,飛魚科,95,117.36
1002,宜蘭縣,41000,飛魚科,96,55.77
1002,宜蘭縣,41000,飛魚科,97,366.424
1002,宜蘭縣,41000,飛魚科,98,4140.435
1002,宜蘭縣,41000,飛魚科,99,240.903
1002,宜蘭縣,41000,飛魚科,100,101.92
1002,宜蘭縣,41000,飛魚科,101,5234.97664
1002,宜蘭縣,41000,飛魚科,102,7413.12937
1002,宜蘭縣,41000,飛魚科,103,5583.141
1002,宜蘭縣,41000,飛魚科,104,6378.242
1002,宜蘭縣,41000,飛魚科,105,9933.184
1002,宜蘭縣,41000,飛魚科,106,6586.262
1002,宜蘭縣,41001,飛魚卵,99,3779.7
1002,宜蘭縣,41001,飛魚卵,100,749.963
1002,宜蘭縣,41001,飛魚卵,101,1347.85
1002,宜蘭縣,41001,飛魚卵,102,2705.78
1002,宜蘭縣,41001,飛魚卵,103,2600
1002,宜蘭縣,41001,飛魚卵,104,1063.315
1002,宜蘭縣,41001,飛魚卵,105,65.6
1002,宜蘭縣,41001,飛魚卵,106,464.25
1002,宜蘭縣,42000,金梭魚科,92,2146.5
1002,宜蘭縣,42000,金梭魚科,93,2205
1002,宜蘭縣,42000,金梭魚科,94,1497.992
1002,宜蘭縣,42000,金梭魚科,95,2504.862
1002,宜蘭縣,42000,金梭魚科,96,3745.756
1002,宜蘭縣,42000,金梭魚科,97,3106.012
1002,宜蘭縣,42000,金梭魚科,98,16436.3775
1002,宜蘭縣,42000,金梭魚科,99,2809.34
1002,宜蘭縣,42000,金梭魚科,100,3050.864
1002,宜蘭縣,42000,金梭魚科,101,3485.00016
1002,宜蘭縣,42000,金梭魚科,102,4488.75466
1002,宜蘭縣,42000,金梭魚科,103,12602.1937
1002,宜蘭縣,42000,金梭魚科,104,15165.2775
1002,宜蘭縣,42000,金梭魚科,105,7730.95811
1002,宜蘭縣,42000,金梭魚科,106,2347.956
1002,宜蘭縣,44000,鱵科,103,2552.42178
1002,宜蘭縣,44000,鱵科,104,2518
1002,宜蘭縣,44000,鱵科,105,4029.5162
1002,宜蘭縣,45000,寶刀魚科,102,63.22289
1002,宜蘭縣,45000,寶刀魚科,103,25.84
1002,宜蘭縣,45000,寶刀魚科,104,53.4
1002,宜蘭縣,45000,寶刀魚科,105,6.155
1002,宜蘭縣,46000,帶鰆科,92,6125.068
1002,宜蘭縣,46000,帶鰆科,93,4272.0722
1002,宜蘭縣,46000,帶鰆科,94,1671.7176
1002,宜蘭縣,46000,帶鰆科,95,7820.7508
1002,宜蘭縣,46000,帶鰆科,96,15107.8484
1002,宜蘭縣,46000,帶鰆科,97,23397.5364
1002,宜蘭縣,46000,帶鰆科,98,30611.2804
1002,宜蘭縣,46000,帶鰆科,99,20557.1528
1002,宜蘭縣,46000,帶鰆科,100,19031.001
1002,宜蘭縣,46000,帶鰆科,101,29902.4932
1002,宜蘭縣,46000,帶鰆科,102,54437.47623
1002,宜蘭縣,46000,帶鰆科,103,27172.96646
1002,宜蘭縣,46000,帶鰆科,104,9105.354
1002,宜蘭縣,46000,帶鰆科,105,9878.46582
1002,宜蘭縣,46000,帶鰆科,106,5890.5456
1002,宜蘭縣,48000,帶魚屬,92,52952.184
1002,宜蘭縣,48000,帶魚屬,93,41071.689
1002,宜蘭縣,48000,帶魚屬,94,57285.918
1002,宜蘭縣,48000,帶魚屬,95,83969.106
1002,宜蘭縣,48000,帶魚屬,96,61861.95
1002,宜蘭縣,48000,帶魚屬,97,91038.522
1002,宜蘭縣,48000,帶魚屬,98,114776.128
1002,宜蘭縣,48000,帶魚屬,99,91085.4748
1002,宜蘭縣,48000,帶魚屬,100,65117.98
1002,宜蘭縣,48000,帶魚屬,101,77023.88945
1002,宜蘭縣,48000,帶魚屬,102,48375.94263
1002,宜蘭縣,48000,帶魚屬,103,51872.28263
1002,宜蘭縣,48000,帶魚屬,104,48108.779
1002,宜蘭縣,48000,帶魚屬,105,67972.78287
1002,宜蘭縣,48000,帶魚屬,106,95938.3234
1002,宜蘭縣,49001,鬼頭刀,92,168438.2066
1002,宜蘭縣,49001,鬼頭刀,93,460472.319
1002,宜蘭縣,49001,鬼頭刀,94,317546.0707
1002,宜蘭縣,49001,鬼頭刀,95,281719.8339
1002,宜蘭縣,49001,鬼頭刀,96,386031.9352
1002,宜蘭縣,49001,鬼頭刀,97,197881.938
1002,宜蘭縣,49001,鬼頭刀,98,148406.848
1002,宜蘭縣,49001,鬼頭刀,99,233665.2498
1002,宜蘭縣,49001,鬼頭刀,100,268560.5514
1002,宜蘭縣,49001,鬼頭刀,101,354865.8641
1002,宜蘭縣,49001,鬼頭刀,102,150129.8845
1002,宜蘭縣,49001,鬼頭刀,103,209446.6885
1002,宜蘭縣,49001,鬼頭刀,104,143886.5122
1002,宜蘭縣,49001,鬼頭刀,105,315865.5009
1002,宜蘭縣,49001,鬼頭刀,106,340619.0579
1002,宜蘭縣,50000,舵魚科,103,325.425
1002,宜蘭縣,50000,舵魚科,104,239.4
1002,宜蘭縣,50000,舵魚科,105,205.718
1002,宜蘭縣,51001,小鱗脂眼鯡,103,64.716
1002,宜蘭縣,51001,小鱗脂眼鯡,104,97.1
1002,宜蘭縣,51001,小鱗脂眼鯡,105,263.673
1002,宜蘭縣,51002,小沙丁屬,102,3.34
1002,宜蘭縣,51002,小沙丁屬,103,1161.301
1002,宜蘭縣,51002,小沙丁屬,104,80.346
1002,宜蘭縣,51002,小沙丁屬,105,89.558
1002,宜蘭縣,51003,日本銀帶鯡,102,1450.15355
1002,宜蘭縣,51099,其他鯡,96,8056.6185
1002,宜蘭縣,51099,其他鯡,97,639.1
1002,宜蘭縣,51099,其他鯡,101,10.1191
1002,宜蘭縣,51099,其他鯡,103,17473.04
1002,宜蘭縣,51099,其他鯡,104,4032.36
1002,宜蘭縣,52001,鱙仔,93,299
1002,宜蘭縣,52001,鱙仔,95,4028.0436
1002,宜蘭縣,52001,鱙仔,96,3357.083
1002,宜蘭縣,52001,鱙仔,97,43.7
1002,宜蘭縣,52001,鱙仔,98,30.24
1002,宜蘭縣,52001,鱙仔,100,30.7593
1002,宜蘭縣,52001,鱙仔,101,3017.87155
1002,宜蘭縣,52001,鱙仔,102,88.4
1002,宜蘭縣,52001,鱙仔,103,2266.656
1002,宜蘭縣,52001,鱙仔,104,1337.53
1002,宜蘭縣,52001,鱙仔,105,46.2
1002,宜蘭縣,52001,鱙仔,106,1803.26
1002,宜蘭縣,53001,花腹鯖,103,366063.727
1002,宜蘭縣,53001,花腹鯖,104,362190.074
1002,宜蘭縣,53001,花腹鯖,105,355044.3137
1002,宜蘭縣,53001,花腹鯖,106,445636.7472
1002,宜蘭縣,53002,白腹鯖,103,100709.4215
1002,宜蘭縣,53002,白腹鯖,104,101318.5462
1002,宜蘭縣,53002,白腹鯖,105,108917.2133
1002,宜蘭縣,53002,白腹鯖,106,142083.7343
1002,宜蘭縣,5300X,鯖,92,657641.7186
1002,宜蘭縣,5300X,鯖,93,958235.1154
1002,宜蘭縣,5300X,鯖,94,1076332.36
1002,宜蘭縣,5300X,鯖,95,910566.6655
1002,宜蘭縣,5300X,鯖,96,893473.2585
1002,宜蘭縣,5300X,鯖,97,1238809.462
1002,宜蘭縣,5300X,鯖,98,1231614.462
1002,宜蘭縣,5300X,鯖,99,1260987.476
1002,宜蘭縣,5300X,鯖,100,1155847.174
1002,宜蘭縣,5300X,鯖,101,958690.6617
1002,宜蘭縣,5300X,鯖,102,570442.7631
1002,宜蘭縣,53101,正鰹,92,752.055
1002,宜蘭縣,53101,正鰹,93,4587.8175
1002,宜蘭縣,53101,正鰹,94,176.89
1002,宜蘭縣,53101,正鰹,95,281.788
1002,宜蘭縣,53101,正鰹,96,619
1002,宜蘭縣,53101,正鰹,97,565.136
1002,宜蘭縣,53101,正鰹,98,5188.16
1002,宜蘭縣,53101,正鰹,99,1074.449
1002,宜蘭縣,53101,正鰹,100,435.4
1002,宜蘭縣,53101,正鰹,101,25892.96166
1002,宜蘭縣,53101,正鰹,102,24408.51131
1002,宜蘭縣,53101,正鰹,103,73941.18588
1002,宜蘭縣,53101,正鰹,104,64060.0034
1002,宜蘭縣,53101,正鰹,105,40602.10784
1002,宜蘭縣,53101,正鰹,106,36155.1035
1002,宜蘭縣,53102,扁花鰹,92,4321.84
1002,宜蘭縣,53102,扁花鰹,93,2337
1002,宜蘭縣,53102,扁花鰹,94,1775.655
1002,宜蘭縣,53102,扁花鰹,95,4947.121
1002,宜蘭縣,53102,扁花鰹,96,4293.81
1002,宜蘭縣,53102,扁花鰹,97,1825.545
1002,宜蘭縣,53102,扁花鰹,98,8602.692
1002,宜蘭縣,53102,扁花鰹,99,3620.916
1002,宜蘭縣,53102,扁花鰹,100,2566.135
1002,宜蘭縣,53102,扁花鰹,101,11749.32985
1002,宜蘭縣,53102,扁花鰹,102,7375.02
1002,宜蘭縣,53102,扁花鰹,103,24404.292
1002,宜蘭縣,53102,扁花鰹,104,14594.746
1002,宜蘭縣,53102,扁花鰹,105,26268.81192
1002,宜蘭縣,53102,扁花鰹,106,843.858
1002,宜蘭縣,53103,圓花鰹,92,36754.211
1002,宜蘭縣,53103,圓花鰹,93,74643.64
1002,宜蘭縣,53103,圓花鰹,94,68419.2738
1002,宜蘭縣,53103,圓花鰹,95,64181.2575
1002,宜蘭縣,53103,圓花鰹,96,37995.099
1002,宜蘭縣,53103,圓花鰹,97,87795.126
1002,宜蘭縣,53103,圓花鰹,98,141299.8701
1002,宜蘭縣,53103,圓花鰹,99,86812.1309
1002,宜蘭縣,53103,圓花鰹,100,95982.408
1002,宜蘭縣,53103,圓花鰹,101,79938.93377
1002,宜蘭縣,53103,圓花鰹,102,28566.24036
1002,宜蘭縣,53103,圓花鰹,103,33336.83522
1002,宜蘭縣,53103,圓花鰹,104,24480.417
1002,宜蘭縣,53103,圓花鰹,105,53920.97103
1002,宜蘭縣,53103,圓花鰹,106,49828.3932
1002,宜蘭縣,53199,其他鰹類,94,25.74
1002,宜蘭縣,53199,其他鰹類,95,114.686
1002,宜蘭縣,53199,其他鰹類,96,154.425
1002,宜蘭縣,53199,其他鰹類,97,229.92
1002,宜蘭縣,53199,其他鰹類,98,689.865
1002,宜蘭縣,53199,其他鰹類,99,442.925
1002,宜蘭縣,53199,其他鰹類,100,47.736
1002,宜蘭縣,53199,其他鰹類,101,3.236
1002,宜蘭縣,53199,其他鰹類,102,9.86
1002,宜蘭縣,53199,其他鰹類,103,0.2
